MANUFACTURER_ID,PRODUCT_ID
197256,191959
197256,191960
197256,191962
197256,191966
197256,191970
197256,191971
197256,191973
197256,191978
197256,191982
197256,191989
197256,191991
197256,191993
197256,191994
197256,191995
197256,191999
197256,192005
197256,192006
197256,192007
197256,192010
197256,192011
197256,192014
28291,192019
28291,192028
28291,192029
28291,192031
28291,192032
28291,192034
28291,192035
3008,192039
3008,192042
3008,192044
3008,192052
3008,192053
3008,192055
3008,192060
3008,192062
3008,192066
3008,192067
3008,192069
3008,192072
408319,192074
408319,192075
408319,192079
408319,192080
408319,192083
408319,192085
408319,192088
408319,192099
408319,192103
408319,192104
408319,192105
408319,192106
408319,192108
408319,192111
408319,192114
408319,192124
408319,192126
408319,192127
408319,192134
408319,192139
192183,192151
192161,192155
192202,192157
192170,192159
4606,192160
192224,192162
192225,192165
192224,192182
192194,192185
192224,192188
5891,192193
192192,192199
192174,192201
192170,192209
4606,192212
192166,192213
192204,192217
192174,192218
192204,192222
192205,192227
195351,192250
195351,192251
195351,192255
195351,192259
195351,192260
195351,192264
195351,192266
195351,192268
195351,192271
195351,192273
195351,192283
195351,192285
195351,192286
195351,192287
195351,192290
195351,192292
195351,192295
195351,192297
195351,192298
195351,192301
195351,192304
195351,192306
195351,192310
195351,192317
192351,192337
4496,192339
192341,192340
192378,192345
192403,192346
10407,192350
192425,192358
191306,192360
4641,192361
192418,192365
192347,192371
192399,192373
4643,192384
192437,192385
303,192388
192405,192393
192369,192396
4631,192406
4657,192408
192349,192410
4542,192412
192334,192419
192434,192420
192369,192427
192347,192432
192392,192433
192352,192436
15742,192438
4631,192439
192397,192440
4662,192443
4662,192445
4662,192448
4662,192452
4662,192457
4662,192460
4662,192462
4662,192464
4662,192469
4662,192475
4662,192476
4654,192491
4654,192492
4654,192493
4654,192494
4654,192495
4654,192497
4654,192498
4654,192502
4654,192507
4654,192510
4654,192513
4654,192514
4654,192515
4654,192518
4654,192529
4654,192530
4654,192533
4654,192539
4525,192542
4525,192549
4525,192554
4525,192561
4525,192562
4525,192566
4525,192569
4525,192571
4525,192572
4525,192575
4652,192586
4652,192589
4652,192592
4652,192594
4652,192595
4652,192597
4652,192598
4652,192600
4652,192601
4652,192608
4652,192610
4652,192611
2396,192613
2396,192614
2396,192616
2396,192620
2396,192621
2396,192630
2396,192631
2396,192633
2396,192636
2396,192642
2396,192644
2396,192645
4527,192650
4527,192656
4527,192659
4527,192667
4527,192670
4527,192672
4527,192674
4527,192675
4527,192679
4527,192685
4527,192689
4527,192690
4527,192691
4527,192697
4527,192698
4527,192703
4527,192708
4527,192713
4527,192716
4527,192717
4527,192720
4527,192729
4527,192731
4527,192732
4527,192734
34468,192735
34468,192736
34468,192737
34468,192739
34468,192744
34468,192747
34468,192748
34468,192751
34468,192754
34468,192756
34468,192759
34468,192761
34468,192762
34468,192764
34468,192766
34468,192767
34468,192770
34468,192775
34468,192782
34468,192785
4497,192798
4497,192799
4497,192800
4497,192802
4497,192803
4497,192805
4497,192809
4497,192812
4497,192815
4497,192817
4497,192819
4497,192822
4497,192831
4497,192833
4497,192835
4497,192843
4497,192844
4497,192848
199573,192856
199573,192865
199573,192871
199573,192874
199573,192876
199573,192878
199573,192880
199573,192882
199573,192886
199573,192887
199573,192890
199573,192892
199573,192894
199573,192895
199573,192908
199573,192910
199573,192912
199573,192914
199573,192915
199573,192916
199573,192918
199573,192919
199573,192925
199573,192935
199573,192936
199573,192939
241972,192952
241972,192953
241972,192955
241972,192956
241972,192959
241972,192965
241972,192968
241972,192978
241972,192984
241972,192986
241972,192988
241972,192989
241972,192991
241972,192993
241972,192995
241972,192997
241972,192998
241972,193001
241972,193004
241972,193005
241972,193012
241972,193013
241972,193022
241972,193028
241972,193030
241972,193031
241972,193035
241972,193039
344,193041
344,193043
344,193045
344,193046
344,193056
344,193060
344,193062
344,193064
344,193066
344,193067
344,193068
344,193069
344,193072
344,193073
344,193074
344,193078
344,193080
344,193085
344,193086
344,193088
344,193094
344,193096
344,193104
193265,193148
193192,193150
193250,193151
193260,193154
193227,193155
193216,193164
193153,193168
193204,193170
193166,193172
193195,193183
193229,193184
193237,193190
578232,193191
193261,193200
193221,193203
193169,193205
193174,193208
193261,193223
193221,193226
193176,193228
193227,193231
193187,193234
193252,193241
193237,193242
193153,193247
193189,193249
193237,193258
193195,193264
193254,193266
4612,193270
4612,193276
4612,193277
4612,193279
4612,193285
4612,193293
4612,193294
4612,193297
4612,193298
4612,193299
4612,193302
4612,193310
4612,193311
4612,193315
4612,193316
4612,193320
4612,193321
4612,193322
4612,193331
4612,193334
1035,193336
1035,193338
1035,193342
1035,193349
1035,193354
1035,193364
1035,193365
1035,193372
1035,193375
1035,193376
1035,193377
1035,193378
1035,193379
1035,193384
1035,193387
1035,193388
1035,193389
1035,193392
1035,193393
1035,193398
1035,193399
2853,193442
2853,193443
2853,193447
2853,193448
2853,193449
2853,193450
2853,193459
2853,193460
191840,193463
193477,193465
28712,193466
193490,193467
191891,193469
193521,193471
193481,193475
191840,193476
193510,193482
191840,193487
28724,193488
191820,193489
193521,193491
31333,193494
193477,193496
193462,193497
191820,193503
193540,193511
193517,193512
193477,193519
191820,193520
191820,193531
191820,193533
578232,193536
1232,193559
1232,193567
1232,193568
1232,193573
1232,193578
1232,193579
1232,193585
1232,193586
1232,193587
1794,193592
1231,193595
1794,193597
1231,193598
8052,193600
1231,193606
4550,193612
4550,193615
4550,193616
4550,193619
4550,193621
4550,193626
4550,193629
4550,193635
4550,193636
597,193646
597,193647
597,193649
597,193651
597,193652
597,193656
597,193657
597,193659
597,193661
597,193665
597,193670
597,193674
597,193677
597,193678
597,193683
597,193685
597,193686
597,193687
597,193703
597,193704
597,193707
597,193715
597,193716
597,193717
597,193719
597,193720
597,193721
597,193722
597,193729
597,193734
597,193737
3312,193759
3312,193762
3312,193764
3312,193766
3312,193767
3312,193768
3312,193769
3312,193772
3312,193774
3312,193776
3312,193777
3312,193779
3312,193780
3312,193783
3312,193786
3312,193796
3312,193797
3312,193804
3312,193810
3312,193812
3312,193818
3312,193822
3312,193824
3312,193827
3008,193831
3008,193836
3008,193842
193868,193843
3008,193847
3008,193848
193897,193849
3008,193852
3008,193853
3008,193855
3008,193858
3008,193859
193868,193866
3008,193878
3008,193879
3008,193884
3008,193886
193897,193888
3008,193890
3008,193892
3008,193899
3008,193901
27243,193917
193997,193922
193916,193923
193982,193925
193953,193927
27243,193930
193916,193935
193911,193937
193976,193938
194004,193943
193913,193948
193924,193950
193919,193956
193976,193959
193976,193963
16311,193972
193931,193981
9205,193983
193951,193985
193942,193986
193984,193991
27243,193992
27243,193993
193924,193995
193966,194000
27243,194001
22902,194002
193920,194006
194026,194024
194052,194027
194025,194028
194034,194031
194062,194035
194026,194041
194090,194042
194052,194044
194033,194048
194052,194049
194043,194050
194043,194059
194060,194064
194026,194067
194034,194068
194026,194069
194056,194075
194026,194087
194060,194091
194025,194092
194097,194094
194026,194095
194047,194101
194034,194107
408177,194115
408177,194118
408177,194120
408177,194127
408177,194132
408177,194134
408177,194139
408177,194141
408177,194142
408177,194143
408177,194144
408177,194148
408177,194150
408177,194154
408177,194155
408177,194157
408177,194160
408177,194161
408177,194165
408177,194169
408177,194170
408177,194180
408177,194181
408177,194183
408177,194184
408177,194185
10570,194192
10570,194193
10570,194195
10570,194198
10570,194201
10570,194206
10570,194211
10570,194212
10570,194224
10570,194229
10570,194231
10570,194232
10570,194234
10570,194240
10570,194244
10570,194245
10570,194246
4532,194266
4532,194268
4532,194273
4532,194289
4532,194290
4532,194298
4532,194300
4532,194301
4532,194303
4532,194304
4532,194307
4532,194308
4532,194316
4532,194317
4532,194318
4532,194323
4532,194325
4532,194332
4532,194340
4532,194341
4532,194344
4532,194346
4532,194347
28289,194352
28289,194355
28289,194367
28289,194368
28289,194373
28289,194375
28289,194376
28289,194378
28289,194380
28289,194384
28289,194386
28289,194388
28289,194396
28289,194398
28289,194399
28289,194403
28289,194405
28289,194406
28289,194407
28289,194408
28289,194409
28289,194411
28289,194412
28289,194422
194480,194435
26766,194438
194493,194440
3046,194443
194446,194448
194509,194449
4540,194453
194489,194458
4540,194461
361,194463
4540,194467
3165,194468
4630,194470
1788,194477
194444,194487
194457,194490
4540,194495
194457,194496
194485,194497
4540,194498
194446,194503
4540,194505
194492,194506
194484,194512
1951,194522
1951,194526
1951,194537
1951,194542
1951,194543
1951,194547
1951,194549
1951,194551
1951,194553
1951,194554
1951,194559
1951,194562
1951,194563
1951,194572
1951,194577
3019,194586
5285,194587
4648,194589
194633,194593
4648,194596
4623,194599
194595,194602
4494,194603
10570,194608
194633,194611
5461,194613
194580,194617
5461,194619
4494,194625
3019,194626
5461,194628
194595,194629
1231,194631
1508,194642
4623,194643
1231,194644
408579,194654
408579,194659
408579,194660
408579,194663
408579,194671
408579,194673
408579,194674
408579,194676
408579,194677
408579,194678
408579,194679
408579,194686
408579,194690
408579,194692
408579,194694
408579,194700
408579,194702
408579,194703
408579,194705
408579,194709
408579,194712
408579,194715
408579,194717
20952,194736
20952,194737
20952,194740
20952,194742
20952,194746
20952,194751
20952,194752
20952,194759
20952,194761
20952,194770
20952,194774
20952,194775
20952,194779
20952,194780
4549,194791
4549,194796
4549,194797
4549,194798
4549,194799
4549,194803
4549,194804
4549,194809
4549,194821
4549,194822
408538,194824
4549,194825
4549,194826
4549,194834
408538,194844
4549,194846
4549,194847
4549,194849
4549,194851
4549,194853
4549,194856
28290,194866
28290,194867
28290,194868
28290,194875
28290,194881
28290,194882
28290,194885
28290,194886
28290,194890
28290,194896
28290,194897
28290,194899
28290,194900
28290,194903
28290,194905
28290,194910
28290,194912
28290,194913
28290,194914
28290,194922
28290,194923
28290,194924
28290,194928
28290,194931
28290,194935
408534,194944
408534,194948
408534,194949
408534,194951
408534,194952
408534,194955
408534,194962
408534,194963
408534,194966
408534,194972
408534,194973
408534,194977
408534,194980
408534,194981
408534,194987
408534,194992
408534,194996
408534,195001
408534,195006
408534,195008
408534,195012
18616,195019
18616,195022
18616,195024
18616,195026
18616,195035
18616,195036
18616,195042
18616,195043
18616,195046
18616,195054
18616,195055
18616,195057
18616,195058
18616,195060
18616,195062
18616,195063
18616,195071
18616,195073
18616,195080
18616,195081
4647,195110
4647,195113
4647,195117
4647,195123
4647,195132
4647,195137
4647,195139
4647,195140
4647,195141
4647,195145
12402,195150
195227,195157
195192,195158
27946,195162
195227,195165
195169,195166
12402,195176
12402,195177
195210,195178
195192,195179
195223,195182
12402,195185
195223,195190
195192,195194
195227,195200
195198,195203
195192,195211
195169,195212
195227,195215
195198,195225
195169,195231
12402,195234
12402,195236
195232,195239
195169,195240
12402,195242
5273,195245
195227,195246
195227,195247
4396,195252
191280,195254
4401,195256
195296,195262
34003,195264
4638,195267
25945,195270
191280,195274
408447,195279
4497,195280
195258,195284
195268,195287
4562,195288
192369,195289
15742,195291
4586,195292
195249,195298
4639,195311
195251,195312
195352,195317
4586,195327
195353,195328
4638,195335
195378,195336
195352,195338
4401,195340
4638,195342
195337,195343
195346,195348
4401,195350
195351,195354
195319,195355
195349,195356
4586,195359
195345,195362
4580,195373
4603,195385
195347,195386
408524,195396
408523,195407
192161,195408
206740,195411
192183,195413
407909,195414
192161,195417
201287,195419
408522,195433
192170,195436
192166,195442
408522,195445
201287,195446
201287,195450
192205,195454
5891,195455
192205,195456
201329,195458
201307,195463
196128,195464
408523,195465
408521,195467
192161,195468
192205,195471
206681,195474
201337,195475
205913,195478
18534,195496
1718,195500
195582,195506
24271,195515
195491,195520
195544,195530
195511,195533
25357,195534
30265,195535
195517,195539
195528,195541
28201,195542
195510,195552
195549,195555
195551,195557
195505,195558
17276,195563
195513,195567
195503,195569
195538,195576
195547,195580
24045,195581
195564,195584
12318,195588
32697,195592
32697,195593
32781,195595
32781,195596
32697,195603
12318,195607
12318,195609
32697,195610
12318,195613
12318,195616
12318,195621
195597,195623
12318,195630
32781,195636
32781,195640
32781,195643
12318,195645
12318,195648
12318,195652
195655,195656
195655,195661
195655,195669
195655,195672
195655,195673
195655,195674
195655,195677
195655,195679
195655,195682
195655,195685
195655,195686
195655,195692
195655,195695
195655,195698
195655,195700
195655,195703
195655,195704
195655,195712
195655,195714
195655,195717
195655,195721
195655,195730
195655,195732
195655,195733
195655,195736
195655,195738
195655,195742
1796,195749
1796,195757
1796,195760
1796,195768
1796,195772
1796,195774
1796,195777
1796,195780
1796,195783
1796,195786
1796,195791
1796,195792
1796,195793
1796,195794
1796,195795
1796,195801
1796,195804
1796,195806
1796,195807
1796,195810
1796,195811
37214,195819
195857,195824
4609,195825
37214,195834
37214,195835
195858,195840
3178,195843
37214,195845
195846,195849
37214,195853
195857,195855
37214,195860
195850,195866
37214,195874
37214,195876
37214,195878
195846,195880
195846,195885
195857,195886
195846,195887
37214,195888
408497,195895
408497,195899
408497,195901
408497,195902
408497,195903
408497,195906
408497,195908
408497,195911
408497,195915
408497,195920
408497,195923
408497,195925
408497,195938
408497,195941
408497,195944
408497,195948
408497,195951
408497,195952
4639,195955
4639,195956
4639,195962
4639,195963
4639,195966
4639,195970
4639,195971
4639,195974
4639,195975
4639,195982
4639,195984
4639,195988
4639,195994
4639,195995
4639,195996
4639,196000
4639,196002
4639,196005
4639,196009
4639,196012
4639,196014
4639,196021
4639,196022
4639,196031
193997,196036
196088,196039
196093,196043
4614,196044
196093,196045
196131,196047
196088,196048
27243,196050
408117,196051
193916,196066
193911,196070
196087,196074
196097,196079
196128,196080
196099,196085
193976,196090
193953,196091
9205,196100
196058,196107
196122,196111
196136,196115
196136,196124
4614,196126
9205,196127
4630,196130
196139,196132
2098,196134
196139,196135
27243,196138
196136,196140
578232,196146
578232,196147
578232,196149
578232,196155
578232,196160
578232,196162
578232,196164
578232,196167
578232,196168
578232,196169
578232,196170
578232,196172
578232,196174
578232,196181
578232,196182
578232,196185
578232,196186
578232,196189
578232,196194
578232,196197
578232,196203
578232,196209
578232,196214
578232,196215
578232,196216
8089,196225
196271,196234
196238,196235
196295,196241
196239,196243
196253,196244
19471,196245
196271,196246
2788,196248
196311,196251
196255,196256
3046,196261
196257,196269
19368,196273
196267,196277
196229,196279
196247,196281
196232,196292
196310,196293
3395,196294
196252,196301
196291,196306
196266,196309
196307,196314
4405,196340
4405,196341
4405,196349
4405,196351
4405,196353
4405,196355
4405,196356
4405,196368
4405,196372
4405,196375
4620,196403
196442,196404
4620,196405
4620,196406
4620,196408
4620,196423
4620,196425
196442,196427
4620,196428
4620,196430
4620,196431
4620,196439
4620,196440
4620,196448
196442,196452
4620,196455
196442,196457
4620,196458
4620,196460
196442,196462
4620,196465
4620,196470
4620,196471
408488,196472
4620,196473
196499,196483
196542,196485
31333,196487
196532,196496
196493,196500
196523,196501
196529,196502
28889,196504
196489,196505
196490,196514
196488,196515
196489,196519
10037420,196525
10151457,196525
196555,196530
196532,196531
196524,196539
196506,196541
196535,196554
196486,196558
196491,196559
196498,196561
196532,196562
4536,196634
4536,196636
4536,196637
4536,196642
4536,196646
4536,196647
4536,196650
4536,196659
4536,196662
4536,196664
4536,196670
4536,196673
4536,196674
4536,196676
4536,196685
4536,196688
4536,196693
4536,196696
4536,196698
4536,196699
4536,196703
4536,196706
4536,196707
4536,196708
4494,196711
4494,196718
4494,196719
4494,196722
4494,196725
4494,196726
4494,196727
4494,196733
4494,196738
4494,196739
4494,196740
4494,196750
4494,196751
4494,196754
4494,196759
4494,196760
4494,196761
4494,196766
4494,196767
408514,196783
408514,196784
408514,196786
408514,196787
408514,196792
408514,196794
408514,196795
408514,196798
408514,196800
408514,196804
408514,196809
408514,196818
408514,196822
408514,196825
408514,196826
408514,196830
408514,196834
408514,196835
408514,196838
408514,196843
408514,196844
408514,196850
28289,196901
28289,196906
28289,196911
28289,196913
28289,196916
28289,196920
28289,196921
28289,196926
28289,196928
28289,196929
28289,196930
4494,196959
4494,196961
4494,196963
4494,196965
4494,196968
4494,196971
4494,196972
4494,196979
4494,196980
4494,196983
4494,196991
34469,196998
10056268,196998
197015,197007
8879,197009
197070,197014
197053,197025
197024,197026
197033,197028
197053,197035
197034,197036
197024,197040
197015,197043
191396,197044
197006,197048
4548,197055
197066,197062
197070,197065
21682,197067
197008,197068
197033,197069
197053,197075
197033,197077
28284,197080
28284,197086
28284,197087
28284,197093
28284,197094
28284,197099
28284,197101
28284,197102
28284,197107
28284,197108
3008,197116
3008,197118
3008,197123
3008,197126
3008,197129
3008,197137
3008,197139
3008,197140
197172,197142
197143,197153
197219,197157
197162,197158
197211,197159
197143,197160
197198,197165
197217,197171
197154,197174
197191,197177
197170,197187
197194,197192
598,197193
197143,197195
598,197197
197172,197199
197143,197201
197170,197203
197170,197205
197198,197210
197149,197213
197207,197215
197170,197220
4375,197221
197244,197231
197258,197233
197295,197235
197293,197239
197256,197242
197254,197243
197295,197248
197229,197249
197256,197251
197229,197252
197250,197255
197250,197259
197230,197262
197230,197263
197256,197268
197229,197279
197228,197283
197258,197292
4620,197301
4620,197310
4620,197312
4620,197316
4620,197317
4620,197328
4620,197334
4620,197336
4620,197340
4620,197341
4620,197342
4620,197343
4620,197344
4620,197346
4620,197347
4620,197355
4620,197357
4620,197361
4620,197363
4620,197364
4620,197369
21853,197372
197391,197380
197463,197382
578232,197385
197463,197386
197391,197393
197463,197394
21853,197396
197391,197397
197391,197400
21853,197403
197463,197404
197391,197409
197463,197413
197391,197416
197463,197419
21853,197420
197391,197425
197463,197429
197391,197430
21853,197437
21853,197443
197463,197445
197463,197449
197463,197453
197391,197454
197463,197456
21853,197459
197391,197462
197463,197465
2302,197588
2302,197590
2302,197593
2302,197594
2302,197596
2302,197598
2302,197601
2302,197602
2302,197604
2302,197605
2302,197615
2302,197619
2302,197624
2302,197630
2302,197635
2302,197638
2302,197639
2302,197641
2302,197643
37874,197650
37874,197651
37874,197653
37874,197654
37874,197659
37874,197660
37874,197663
37874,197668
37874,197669
37874,197672
37874,197678
37874,197680
37874,197684
37874,197688
37874,197689
37874,197695
37874,197696
37874,197703
4610,197719
4610,197723
4610,197727
4610,197731
4610,197738
4610,197739
4610,197740
4610,197742
4610,197747
4610,197753
4610,197759
4610,197764
4610,197765
4610,197771
4610,197777
4610,197778
4610,197780
4610,197781
4610,197784
4610,197785
4610,197786
4610,197787
4610,197788
4610,197792
4610,197793
4582,197795
4582,197796
4582,197798
4582,197802
4582,197807
4582,197809
4582,197813
4582,197814
4582,197818
4582,197822
4582,197823
4582,197826
4582,197828
4582,197831
4582,197835
4582,197838
4582,197844
4582,197845
4582,197848
4582,197852
4582,197854
4582,197857
37214,197864
37214,197865
37214,197868
37214,197870
37214,197872
37214,197875
37214,197877
37214,197882
37214,197883
37214,197884
37214,197886
37214,197890
37214,197891
37214,197894
37214,197895
37214,197896
37214,197898
37214,197906
37214,197916
408467,197941
408467,197943
408467,197944
408467,197946
408467,197947
408467,197950
408467,197951
408467,197953
4552,197966
4552,197967
4552,197973
4552,197981
4552,197984
4552,197985
4552,197986
4552,197988
4552,197991
4552,197995
4552,197998
4552,198000
4552,198003
4552,198004
4552,198011
4552,198014
4552,198017
4552,198020
4552,198022
4552,198025
4552,198031
198100,198039
407816,198041
198100,198047
198087,198053
407817,198060
198077,198061
198077,198063
198090,198068
198064,198070
198100,198073
198045,198078
198090,198080
198042,198082
198044,198083
198072,198089
198033,198094
198035,198101
198066,198105
28296,198117
28296,198119
28296,198121
28296,198122
28296,198125
28296,198127
28296,198130
28296,198135
28296,198142
4630,198153
4630,198162
4630,198167
4630,198168
4630,198171
4630,198172
4630,198174
4630,198175
4630,198178
4630,198180
4630,198181
4630,198184
4630,198188
4630,198197
4630,198199
4630,198203
4630,198204
4630,198211
212583,198224
212583,198231
212583,198238
408651,198239
212583,198240
212583,198241
212583,198245
212583,198248
408650,198249
212583,198251
408652,198254
408652,198256
212583,198257
212583,198265
212583,198269
408652,198270
408652,198273
408652,198275
212583,198278
212583,198281
408652,198285
408652,198286
408651,198289
212583,198290
198349,198291
198320,198294
198296,198295
2309,198304
9886,198321
198311,198322
4548,198323
198350,198325
198305,198327
4554,198328
16172,198329
408446,198330
198337,198341
4548,198346
198332,198351
4554,198353
21682,198355
28374,198360
192204,198361
198364,198366
198293,198368
34100,198385
34100,198388
34100,198395
34100,198397
34100,198401
34100,198403
34100,198408
34100,198409
34100,198410
34100,198411
34100,198413
34100,198422
34100,198426
34100,198429
34100,198431
34100,198434
34100,198438
34100,198439
34100,198441
34100,198446
34100,198449
34100,198455
34100,198460
34100,198462
34100,198464
34100,198468
34100,198469
34100,198471
34100,198473
198582,198490
198491,198493
198509,198494
198513,198501
198548,198502
198559,198512
213146,198519
213145,198522
198491,198527
198507,198528
